time,count·,v1,v2,V3,v4,v5,v6,v7,v8,,,,,,
107453948,3129,-0.00525,-0.00375,-0.000563,0.004313,-0.034875,-0.034687,-0.033,-0.029438,0,0,0,0,0,0
107453948,3131,-0.00525,-0.00375,-0.000563,0.004313,-0.034875,-0.034687,-0.033,-0.029438,0,0,0,0,0,0
107556767,3132,-0.014063,-0.003375,0.007125,0.003562,-0.049875,-0.04875,-0.04575,-0.041438,0,0,0,0,0,0
107591039,3135,-0.019125,-0.003187,0.0105,0.003562,-0.05775,-0.05625,-0.0525,-0.047062,0,0,0,0,0,0
107693875,3136,-0.019688,-0.004313,0.01125,0.005438,-0.057938,-0.056812,-0.052875,-0.047625,0,0,0,0,0,0
107796714,3139,-0.019875,-0.00825,0.012563,0.010125,-0.045938,-0.044625,-0.040688,-0.035437,0,0,0,0,0,0
107830991,3142,-0.017625,-0.00975,0.01275,0.010875,-0.034875,-0.034313,-0.031125,-0.027187,0,0,0,0,0,0
107933814,3143,-0.006375,-0.0105,0.002813,0.011438,-0.01725,-0.018,-0.016125,-0.013313,0,0,0,0,0,0
107968100,3146,-0.011063,-0.007875,0.007125,0.008063,-0.022687,-0.02325,-0.021375,-0.018563,0,0,0,0,0,0
108070916,3147,-0.011625,-0.007875,0.006938,0.00825,-0.02625,-0.026062,-0.023813,-0.021,0,0,0,0,0,0
108070916,3149,-0.011625,-0.007875,0.006938,0.00825,-0.02625,-0.026062,-0.023813,-0.021,0,0,0,0,0,0
108173748,3150,-0.012938,-0.007125,0.0075,0.006938,-0.030187,-0.029438,-0.027375,-0.024187,0,0,0,0,0,0
108208029,3153,-0.012938,-0.007125,0.0075,0.006938,-0.030187,-0.029438,-0.027375,-0.024187,0,0,0,0,0,0
108310849,3154,-0.019875,-0.004687,0.015,0.0045,-0.037313,-0.036,-0.033,-0.029625,0,0,0,0,0,0
108345122,3157,-0.0225,-0.004313,0.017438,0.004125,-0.040875,-0.039187,-0.035625,-0.03225,0,0,0,0,0,0
108447962,3158,-0.022125,-0.003375,0.015938,0.002813,-0.042563,-0.0405,-0.036938,-0.033375,0,0,0,0,0,0
108447962,3160,-0.022125,-0.003375,0.015938,0.002813,-0.042563,-0.0405,-0.036938,-0.033375,0,0,0,0,0,0
108550795,3161,-0.024188,-0.002812,0.018563,0.002062,-0.04725,-0.044813,-0.041063,-0.037313,0,0,0,0,0,0
108585073,3164,-0.024188,-0.002812,0.018563,0.002062,-0.04725,-0.044813,-0.041063,-0.037313,0,0,0,0,0,0
108687917,3165,-0.026062,-0.002438,0.019875,0.0015,-0.05025,-0.047625,-0.0435,-0.039562,0,0,0,0,0,0
108790745,3168,-0.027188,-0.001125,0.020625,0.000188,-0.053437,-0.050625,-0.0465,-0.042375,0,0,0,0,0,0
108825019,3171,-0.029812,-0.001125,0.023062,-0.000188,-0.058312,-0.054938,-0.050625,-0.0465,0,0,0,0,0,0
108927852,3172,-0.031125,-0.001125,0.024,0.000563,-0.060562,-0.056812,-0.051938,-0.047625,0,0,0,0,0,0
108927852,3175,-0.031875,-0.00225,0.025125,0.001688,-0.059437,-0.056063,-0.051563,-0.046875,0,0,0,0,0,0
109064944,3176,-0.032063,-0.002812,0.02475,0.002437,-0.061125,-0.057938,-0.053063,-0.048562,0,0,0,0,0,0
109064944,3178,-0.032063,-0.002812,0.02475,0.002437,-0.061125,-0.057938,-0.053063,-0.048562,0,0,0,0,0,0
109167787,3179,-0.033375,-0.002625,0.025313,0.002062,-0.066375,-0.062813,-0.057563,-0.052875,0,0,0,0,0,0
109202073,3182,-0.033187,-0.002062,0.025125,0.0015,-0.06825,-0.064687,-0.059438,-0.054188,0,0,0,0,0,0
109304906,3183,-0.032063,-0.00225,0.023813,0.001875,-0.067125,-0.063562,-0.058125,-0.05325,0,0,0,0,0,0
109304906,3186,-0.033187,-0.003,0.024563,0.002625,-0.0675,-0.063562,-0.058313,-0.05325,0,0,0,0,0,0
109442003,3187,-0.032063,-0.002062,0.024,0.0015,-0.061313,-0.057375,-0.051938,-0.04725,0,0,0,0,0,0
109442003,3189,-0.032063,-0.002062,0.024,0.0015,-0.061313,-0.057375,-0.051938,-0.04725,0,0,0,0,0,0
109544823,3190,-0.012375,0.003375,0.009375,-0.004125,-0.018375,-0.016875,-0.014813,-0.013125,0,0,0,0,0,0
109579091,3193,0.003563,0.004125,-0.004875,-0.004125,-0.001313,-0.0015,-0.001313,-0.000563,0,0,0,0,0,0
109681886,3194,0.003563,0.003187,-0.003937,-0.003187,0.00075,0.000563,0.00075,0.00075,0,0,0,0,0,0
109681886,3197,0.000563,0.000375,-0.001687,0,0.001125,0.000563,0.000562,0.00075,0,0,0,0,0,0
109818877,3198,0.000187,0.000375,-0.000563,0,0,-0.000188,0,-0.000188,0,0,0,0,0,0
109818877,3200,-0.000188,0.000375,-0.000375,0,0,0,0.000187,-0.000188,0,0,0,0,0,0
109921501,3201,0,0.000375,-0.000187,0,0,-0.000188,0.000187,0,0,0,0,0,0,0
109955690,3204,0,0.000187,-0.000187,0.000188,0,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
110058326,3205,0,0.000375,-0.000187,0,0.000187,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
110160914,3208,0,0.000187,0,0,0,-0.000188,0,-0.000188,0,0,0,0,0,0
110195083,3211,0,0.000187,-0.000187,0,0,-0.000188,0,0,0,0,0,0,0,0
110297651,3212,0,0.000187,-0.000187,0.000188,-0.000188,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
110297651,3215,0.000187,0.000187,0,-0.000188,0,-0.000375,0.000187,-0.000188,0,0,0,0,0,0
110434517,3216,0,0.000375,0,0,-0.000188,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
110434517,3218,0,0.000375,0,0,-0.000188,-0.000188,0.000187,-0.000188,0,0,0,0,0,0
110537199,3219,0.000375,0.000187,-0.000375,0.000188,0,0,0.000187,0,0,0,0,0,0,0
110571392,3222,0.000375,0.000187,-0.000563,0.000188,0.000562,0.000188,0.00075,0.000563,0,0,0,0,0,0
110674056,3223,0.00075,0,-0.000937,0,0.00075,0.000188,0.000562,0.000375,0,0,0,0,0,0
110674056,3225,0.003937,0.000375,-0.004312,0,0.001875,0.001125,0.001312,0.001312,0,0,0,0,0,0
110776759,3226,0.006562,0.00075,-0.007687,-0.000563,0.001875,0.000938,0.000562,0.000938,0,0,0,0,0,0
